"id","code","name","parent_id","enabled","dest"
1721,"X50","饮料综合",1686,1,"碳酸、果汁、菜汁、乳、植物蛋白、固体、矿泉水等饮料。"
1722,"X51","饮料制品",1686,1,"酒精饮料入X60/63。"
1723,"X53","冷食制品",1686,1,"冰棍、冰激凌等。"
1724,"X55","茶叶制品",1686,1,"红茶、绿茶、花茶、乌龙茶、紧压茶等的再加工制品与成品。"
1725,"X60","食品发酵、酿造综合",1687,1,"发酵原料、发酵微生物、发酵工艺、酿造试验等。"
1726,"X61","蒸馏酒",1687,1,"白酒、茅台酒、白兰地等。"
1727,"X62","发酵酒",1687,1,"啤酒、黄酒、葡萄酒、果酒等。"
1728,"X63","配制酒",1687,1,"粮食制的酒精入此。"
1729,"X66","调味品",1687,1,"酱油、醋、红曲、味精、调味粉、合成调味品等。食盐入X35/39。"
1730,"X69","其他发酵制品",1687,1,"柠檬酸、食用酵母等。"
1731,"X70","罐头综合",1688,1,
1732,"X71","肉类罐头",1688,1,"猪、牛、羊等肉类罐头。"
1733,"X72","禽类罐头",1688,1,
1734,"X73","水产罐头",1688,1,"鱼类、海兽、贝类、甲壳类、藻类罐头等。"
1735,"X74","水果罐头",1688,1,
1736,"X77","蔬菜罐头",1688,1,"豆类罐头入此。"
1737,"X79","其他罐头",1688,1,"木耳、蘑菇、酱罐头、干果酱等。"
1738,"X80","特种食品综合",1689,1,
1739,"X81","膨化压缩食品",1689,1,
1740,"X82","儿童食品",1689,1,"强化食品等。"
1741,"X83","保健食品",1689,1,
1742,"X85","制烟综合",1690,1,
1743,"X86","烟草加工",1690,1,"烟草初加工入B35。"
1744,"X87","烟草制品",1690,1,"卷烟、雪茄烟、斗烟、水烟、鼻烟、烟砖、烟饼等。"
1745,"X89","其他",1690,1,"烟草综合利用等。"
1746,"X90","食品加工机械综合",1691,1,
1747,"X91","粮食与油脂加工机械",1691,1,
1748,"X92","罐头加工机械",1691,1,
1749,"X93","制搪机械",1691,1,
1750,"X94","制烟机械",1691,1,
1751,"X95","酿造机械",1691,1,
1752,"X96","制盐机械",1691,1,
1753,"X99","其他食品加工机械",1691,1,"茶叶、水产品、肉类、乳品、糕点、冷食、特种食品加工机械等。"
1754,"Y00/09","轻工、文化与生活用品综合",23,1,
1755,"Y10/19","钟表、自行车、缝纫机",23,1,
1756,"Y20/29","日用玻璃、陶瓷、搪瓷、塑料制品",23,1,
1757,"Y30/39","造纸",23,1,
1758,"Y40/44","日用化工品",23,1,
1759,"Y45/49","皮革加工与制品",23,1,
1760,"Y50/59","文教、体育、娱乐用品",23,1,
1761,"Y60/69","家用电器、日用机具",23,1,
1762,"Y70/74","五金制品",23,1,
1763,"Y75/79","服装、鞋、帽与其他缝制品",23,1,"劳动保护服装、鞋、帽、手套入C73。"
1764,"Y80/84","家具",23,1,
1765,"Y85/89","工艺美术品与其他日用品",23,1,
1766,"Y90/98","轻工机械",23,1,
1767,"Y00","标准化、质量管理",1754,1,"标准化工作法规、导则，质量监督法规、导则，产品质量认证制度等。"
1768,"Y01","技术管理",1754,1,"技术文件管理，能源管理，设备、工具管理等。"
1769,"Y02","经济管理",1754,1,"计划、供销、财务、劳资管理等。"
1770,"Y04","基础标准与通用方法",1754,1,"术语，符号，取样、制样方法，通用试验方法等。"
1771,"Y07","电子计算机应用",1754,1,
1772,"Y08","标志、包装、运输、贮存",1754,1,
1773,"Y09","卫生、安全、劳动保护",1754,1,
1774,"Y11","钟表",1755,1,"计时仪器、定时仪器、特种用途的钟表、分子钟、原子钟等入N96。"
1775,"Y14","自行车",1755,1,"以链条飞轮驱动后轮的儿童自行车与残疾人车、轮椅、电动自行车等入此。"
1776,"Y17","缝纫机",1755,1,"家用、工业用缝纫机等。"
1777,"Y20","日用玻璃、陶瓷、搪瓷、塑料制品综合",1756,1,"术语、分类、通用试验方法等。"
1778,"Y22","日用玻璃制品",1756,1,
1779,"Y24","日用陶瓷制品",1756,1,
1780,"Y26","日用搪瓷制品",1756,1,
1781,"Y28","日用塑料制品",1756,1,
1782,"Y30","造纸综合",1757,1,"基础标准，通用分析、试验方法等。"
1783,"Y31","纸浆与纸板",1757,1,
1784,"Y32","纸",1757,1,"工业与各种特殊技术用纸，农副业与渔业用纸，加工纸（涂布加工纸、变形加工纸）等。"
1785,"Y33","纸制品",1757,1,"纸箱、纸盒等。薄册、卡片等文教用品入Y50。"
1786,"Y39","其他纸",1757,1,"卫生纸入此。"
1787,"Y40","日用化工品综合",1758,1,"分类、术语、通用试验方法等。"
1788,"Y41","香精、香料",1758,1,"食用香精香料入X44/46。"
1789,"Y42","化妆品",1758,1,
1790,"Y43","牙膏、肥皂、洗涤剂",1758,1,"精甘油入此。"
1791,"Y44","其他日用化工品",1758,1,
1792,"Y45","皮革加工与制品综合",1759,1,"基础标准、制革工艺规程等。"
1793,"Y46","毛皮、皮革",1759,1,"各种工业用革，文体用品、服装及鞋帽用革等。"
1794,"Y47","人造革、合成革",1759,1,
1795,"Y48","毛皮、皮革与人造革制品",1759,1,"箱、包、袋、工业皮革制品等。皮鞋入Y78，球类入Y56。"
1796,"Y49","毛皮副产品与综合利用",1759,1,
1797,"Y50","文教、绘图仪器、簿册、卡片",1760,1,"绘画颜料、粉笔入此。"
1798,"Y51","教学专用仪器",1760,1,"教学用分科仪器、模型、标本等。通用仪器入N类。"
1799,"Y52","学校专用仪器",1760,1,"教室设备（课桌、课椅、黑板等）、实验室设备（实验台等）、特殊设备等。"
1800,"Y53","其他教具",1760,1,"学前教具、特教用具（残疾儿童用教具）、采集用具等。"
1801,"Y54","办公用品及办公机具",1760,1,"办公用品及打字机、油印机、珠算、透明胶纸、不粘胶等。"
1802,"Y55","体育设施及器械",1760,1,"体育场设施、体育比赛设备、各种体育器械等。航空体育设备入V59。"
1803,"Y56","体育用品",1760,1,"各种体育用品及军体用品等。汽枪、猎枪、烟火枪、信号枪及其弹药等入此。运动服、运动鞋入Y75/79。"
1804,"Y57","玩具",1760,1,"各种游艺活动设备、器具、玩具、童车等。"
1805,"Y58","乐器",1760,1,"中西乐器、乐器辅助用品等。"
1806,"Y60","家用电器基础标准与通用方法",1761,1,"低压电器通用的基础与方法标准入K30/39。"
1807,"Y61","家用空调与冷藏器具",1761,1,"家用的空调器、电风扇、电冰箱等。"
1808,"Y62","家用清洁、整容器具",1761,1,"家用的洗衣机、吸尘器、理发用器具、刮胡子刀等。"
1809,"Y63","家用电热器具",1761,1,"家用的电炉、电饭煲、熨斗、电褥子等。"
1810,"Y64","家用保健器具",1761,1,"家用按摩器、健美器具等。"
1811,"Y68","炊事机具、基础标准与通用方法",1761,1,"炉灶、炊事器具、餐具、绞肉机、和面机、切面机等。煤气灶入Q82。"
1812,"Y69","其他",1761,1,"家用门铃、蜂鸣器等。"
1813,"Y70","五金制品综合",1762,1,"术语、分类等。"
1814,"Y71","建筑五金",1762,1,"门窗五金（插销、拉手、合页、窗栓等）、水暖器材、配件、管件等。散热器入Q76。"
1815,"Y72","金属丝制品",1762,1,"金属丝网、金属板网、元钢钉、鞋钉、泡钉等。"
1816,"Y73","日用五金制品",1762,1,"日用金属器皿、金属容器、刀、剪、锁、拉链、缝针、发卡等。日用机具入Y60/69。"
1817,"Y75","服装、鞋、帽综合",1763,1,"术语、服装、鞋、帽型号，通用试验方法，服装洗涤等。"
1818,"Y76","服装、服饰品",1763,1,"外衣、衬衣、风衣、雨衣、基础造型服装、童装、皮革服装、运动服、领带、背带、纽扣等。戏剧服装入Y88，针织服装入W63。"
1819,"Y77","帽、手套、袜子",1763,1,"针织品入W63。"
1820,"Y78","鞋、靴",1763,1,"皮、胶、布、塑料鞋和靴等。"
1821,"Y80","家具综合",1764,1,"术语、分类、制图、功能要求、通用试验方法、制造工艺规程等。"
1822,"Y81","家具制品",1764,1,"生活、办公、公共场所、剧院、学校、医院等用的家具。"
1823,"Y82","家具附件",1764,1,"家具五金连接件、装饰件等。"
1824,"Y85","工艺美术品与其他日用品综合",1765,1,
1825,"Y87","日用竹、木、藤制品与编织品",1765,1,"日用竹、木、藤、草柳、棕制品与编织品等。"
1826,"Y88","工艺美术品",1765,1,"雕刻工艺品，首饰，证章，各种抽纱、刺绣工艺品，陶瓷工艺品、漆品，人造花草，戏剧服装、道具等。挂毯入W56。"
1827,"Y89","其他日用品",1765,1,"民用型煤、炭煤、火柴、打火机、刷子、眼镜、牙签等。"
1828,"Y90","轻工机械综合",1766,1,
1829,"Y91","造纸机械综合",1766,1,
1830,"Y92","钟表、自行车、缝纫机加工机械",1766,1,
1831,"Y93","日用玻璃、搪瓷、陶瓷加工机械",1766,1,
1832,"Y94","皮革加工机械",1766,1,
1833,"Y96","家具加工机械",1766,1,"家具生产线设备入此。"
1834,"Y97","五金制品、家用电器用机械",1766,1,
1835,"Y99","其他轻工机械",1766,1,"制鞋、制帽用机械、模具、工具，特种工艺品加工机械等。"
1836,"Z00/09","环境保护综合",24,1,
1837,"Z10/39","环境保护采样、分析测试方法",24,1,
1838,"Z50/59","环境质量标准",24,1,"环境卫生标准入G51。"
1839,"Z60/79","污染物排放标准",24,1,
1840,"Z00","标准化、质量管理",1836,1,"标准化工作法规、导则，质量监督法规、导则、产品质量认证制度等。"
1841,"Z01","技术管理",1836,1,"技术文件管理，能源管理，设备、工具管理等。"
1842,"Z02","经济管理",1836,1,"计划、供销、财务、劳资管理等。"
1843,"Z04","基础标准与通用方法",1836,1,"术语、符号、命名、计算方法等。"
1844,"Z05","污染控制技术规范",1836,1,
1845,"Z06","自然资源环境保护",1836,1,"分类、判断规则等。"
1846,"Z10","环境污染物监测方法",1837,1,"呼吸带、大气层、地表水、地下水、海洋、土壤、重点污染源的监测、布点方法等。"
1847,"Z11","气体介质与放射性物质采样",1837,1,"大气环境、有毒废气、有害气体、放射性物质等的采样方法。"
1848,"Z12","液体介质与植物、动物、人体器官采样方法",1837,1,"河流、湖泊、海洋的底质采样及样品保存方法入此。"
1849,"Z13","固体废弃物、土壤及其他环境要素采样方法",1837,1,"各种矿业、原材料工业、制造业固体废弃物，土壤、城市垃圾及其他环境要素等采样方法。"
1850,"Z15","大气环境有毒物质分析方法",1837,1,
1851,"Z16","水环境有毒物质分析方法",1837,1,"地表水、地下水等环境水体中有毒和有害物质分析方法。"
1852,"Z17","海洋环境物质分析方法",1837,1,"海水中有毒、有害物质、海水需氧量分析方法等。"
1853,"Z18","土壤环境质量分析方法",1837,1,"土壤中的有毒物质及农药残留等分析方法。"
1854,"Z19","动、植物体内有毒害物质分析方法",1837,1,
1855,"Z20","矿物中有毒害物质分析方法",1837,1,
1856,"Z22","其他环境要素质量的测定方法",1837,1,
1857,"Z23","工业废水、污染物分析方法",1837,1,"化工、石油、建材、轻工、纺织、冶金、机械制造等工业废水、污染物分析方法。"
1858,"Z25","废气排放污染物分析方法",1837,1,"锅炉排烟污染物，工业废气污染物等分析方法。"
1859,"Z27","工业废渣污染物分析方法",1837,1,
1860,"Z29","流动污染源分析方法",1837,1,"流动污染源及废弃物分析方法。港口、航道污染物、有害物的采样、检测方法等入此。"
1861,"Z30","物理污染分析测试方法",1837,1,"热、光、微波辐射、电磁、恶臭、地面下沉等污染分析、测试方法。"
1862,"Z32","噪声、振动测试方法",1837,1,"环境噪声、噪声源、振动源测试方法，消声方法，减振方法等。"
1863,"Z33","放射性物质与放射强度分析测试方法",1837,1,"环境中放射性强度、污染源放射性物质排放量等分析、测试方法。"
1864,"Z50","大气、水、土壤环境质量标准",1838,1,"大气、地面水、地下水、土壤等环境质量标准。固体废弃物环境质量标准入此。"
1865,"Z51","专业环境质量标准",1838,1,"渔业、农田、灌溉、食品加工用水，城市绿化，保护珍奇动物、植物等环境质量标准。农药安全使用入B17。"
1866,"Z52","区域环境质量标准",1838,1,"北京、上海、天津、杭州、苏州、桂林等城市的环境质量规定。"
1867,"Z53","特区和跨区环境标准",1838,1,"厦门、深圳、珠海、长江水系、黄河水系、太湖水系、海河水系、松花江水系等环境质量标准。"
1868,"Z54","高层大气环境质量标准",1838,1,"对流层上层、平流层（臭氧层、电离层）环境质量标准。"
1869,"Z58","特殊工业区危险气象警报标准",1838,1,
1870,"Z59","其他区域环境质量标准",1838,1,"沙漠区、干旱区等环境质量标准。"
1871,"Z60","污染物排放综合",1839,1,"工业三废排放标准、放射性防护规定等。"
1872,"Z61","矿区、原材料等工业污染物排放标准",1839,1,"制药、生物制剂、采矿污染物排放标准入此。"
1873,"Z62","机电工业污染物排放标准",1839,1,"电镀、电影胶片洗印等污染物排放标准入此。"
1874,"Z63","轻纺工业污染物排放标准",1839,1,
1875,"Z64","流动污染源排放标准",1839,1,"汽车、铁路机车、船舶、飞行器、摩托车、拖拉机等污染物排放标准。"
1876,"Z66","排入处理构筑物允许标准",1839,1,"排入城市下水道、各种处理设施、海港等特殊受纳对象允许标准。"
1877,"Z67","物理污染控制标准",1839,1,"噪声源，振动源，微波、电磁发射源，恶臭排放源等控制标准。"
1878,"Z68","城市生活污染源控制标准",1839,1,"医院废弃物，生活垃圾、废水等排放控制标准。"
1879,"Z70","有毒害固体废弃物控制标准",1839,1,"化工、石油、冶金等工业有毒和有害固体废弃物控制标准。"
1880,"Z71","一般固体废弃物控制标准",1839,1,"金属、非金属矿渣、炉灰渣等固体废物控制标准。"
1881,"Z75","江河排放标准",1839,1,"长江、黄河、松花江、淮河、太湖等排放标准。"
1882,"Z76","特殊地区排放标准",1839,1,"深圳、珠海等特区排放标准。"
1883,"Z77","乡村地区排放标准",1839,1,
